"","RegionName","RegionCode","Date","StringencyIndex","STATEFIP"
"42220","Oregon","OR",2021-07-25,14.81,"41"
"42221","Oregon","OR",2021-07-26,14.81,"41"
"42222","Oregon","OR",2021-07-27,14.81,"41"
"42223","Oregon","OR",2021-07-28,14.81,"41"
"42224","Oregon","OR",2021-07-29,14.81,"41"
"42225","Oregon","OR",2021-07-30,14.81,"41"
"42226","Oregon","OR",2021-07-31,14.81,"41"
"42227","Oregon","OR",2021-08-01,14.81,"41"
"42228","Oregon","OR",2021-08-02,14.81,"41"
"42229","Oregon","OR",2021-08-03,14.81,"41"
"42230","Oregon","OR",2021-08-04,14.81,"41"
"42231","Oregon","OR",2021-08-05,14.81,"41"
"42232","Oregon","OR",2021-08-06,14.81,"41"
"42233","Oregon","OR",2021-08-07,14.81,"41"
"42234","Oregon","OR",2021-08-08,14.81,"41"
"42235","Oregon","OR",2021-08-09,14.81,"41"
"42236","Oregon","OR",2021-08-10,14.81,"41"
"42237","Oregon","OR",2021-08-11,14.81,"41"
"42238","Oregon","OR",2021-08-12,14.81,"41"
"42239","Oregon","OR",2021-08-13,14.81,"41"
"42240","Oregon","OR",2021-08-14,14.81,"41"
"42241","Oregon","OR",2021-08-15,14.81,"41"
"42242","Oregon","OR",2021-08-16,14.81,"41"
"42243","Oregon","OR",2021-08-17,14.81,"41"
"42244","Oregon","OR",2021-08-18,14.81,"41"
"42245","Oregon","OR",2021-08-19,14.81,"41"
"42246","Oregon","OR",2021-08-20,14.81,"41"
"42247","Oregon","OR",2021-08-21,16.67,"41"
"42248","Oregon","OR",2021-08-22,16.67,"41"
"42249","Oregon","OR",2021-08-23,16.67,"41"
"42250","Oregon","OR",2021-08-24,16.67,"41"
"42251","Oregon","OR",2021-08-25,16.67,"41"
"42252","Oregon","OR",2021-08-26,16.67,"41"
"42253","Oregon","OR",2021-08-27,16.67,"41"
"42254","Oregon","OR",2021-08-28,16.67,"41"
"42255","Oregon","OR",2021-08-29,16.67,"41"
"42256","Oregon","OR",2021-08-30,16.67,"41"
"42257","Oregon","OR",2021-08-31,16.67,"41"
"42258","Oregon","OR",2021-09-01,16.67,"41"
"42259","Oregon","OR",2021-09-02,16.67,"41"
"42260","Oregon","OR",2021-09-03,16.67,"41"
"42261","Oregon","OR",2021-09-04,16.67,"41"
"42262","Oregon","OR",2021-09-05,16.67,"41"
"42263","Oregon","OR",2021-09-06,16.67,"41"
"42264","Oregon","OR",2021-09-07,16.67,"41"
"42265","Oregon","OR",2021-09-08,16.67,"41"
"42266","Oregon","OR",2021-09-09,16.67,"41"
"42267","Oregon","OR",2021-09-10,16.67,"41"
"42268","Oregon","OR",2021-09-11,16.67,"41"
"42269","Oregon","OR",2021-09-12,16.67,"41"
"42270","Oregon","OR",2021-09-13,16.67,"41"
"42271","Oregon","OR",2021-09-14,16.67,"41"
"42272","Oregon","OR",2021-09-15,16.67,"41"
"42273","Oregon","OR",2021-09-16,16.67,"41"
"42274","Oregon","OR",2021-09-17,16.67,"41"
"42275","Oregon","OR",2021-09-18,16.67,"41"
"42276","Oregon","OR",2021-09-19,16.67,"41"
"42277","Oregon","OR",2021-09-20,16.67,"41"
"42278","Oregon","OR",2021-09-21,16.67,"41"
"42279","Oregon","OR",2021-09-22,16.67,"41"
"42280","Oregon","OR",2021-09-23,16.67,"41"
"42281","Oregon","OR",2021-09-24,16.67,"41"
"42282","Oregon","OR",2021-09-25,16.67,"41"
"42283","Oregon","OR",2021-09-26,16.67,"41"
"42284","Oregon","OR",2021-09-27,16.67,"41"
"42285","Oregon","OR",2021-09-28,16.67,"41"
"42286","Oregon","OR",2021-09-29,16.67,"41"
"42287","Oregon","OR",2021-09-30,16.67,"41"
"42288","Oregon","OR",2021-10-01,16.67,"41"
"42289","Oregon","OR",2021-10-02,16.67,"41"
"42290","Oregon","OR",2021-10-03,16.67,"41"
"42291","Oregon","OR",2021-10-04,16.67,"41"
"42292","Oregon","OR",2021-10-05,16.67,"41"
"42293","Oregon","OR",2021-10-06,16.67,"41"
"42294","Oregon","OR",2021-10-07,16.67,"41"
"42295","Oregon","OR",2021-10-08,16.67,"41"
"42296","Oregon","OR",2021-10-09,16.67,"41"
"42297","Oregon","OR",2021-10-10,16.67,"41"
"42298","Oregon","OR",2021-10-11,16.67,"41"
"42299","Oregon","OR",2021-10-12,16.67,"41"
"42300","Oregon","OR",2021-10-13,16.67,"41"
"42301","Oregon","OR",2021-10-14,16.67,"41"
"42302","Oregon","OR",2021-10-15,16.67,"41"
"42303","Oregon","OR",2021-10-16,16.67,"41"
"42304","Oregon","OR",2021-10-17,16.67,"41"
"42305","Oregon","OR",2021-10-18,16.67,"41"
"42306","Oregon","OR",2021-10-19,16.67,"41"
"42307","Oregon","OR",2021-10-20,16.67,"41"
"42308","Oregon","OR",2021-10-21,16.67,"41"
"42309","Oregon","OR",2021-10-22,16.67,"41"
"42310","Oregon","OR",2021-10-23,16.67,"41"
"42311","Oregon","OR",2021-10-24,16.67,"41"
"42312","Oregon","OR",2021-10-25,16.67,"41"
"42313","Oregon","OR",2021-10-26,16.67,"41"
"42314","Oregon","OR",2021-10-27,16.67,"41"
"42315","Oregon","OR",2021-10-28,16.67,"41"
"42316","Oregon","OR",2021-10-29,16.67,"41"
"42317","Oregon","OR",2021-10-30,16.67,"41"
"42318","Oregon","OR",2021-10-31,16.67,"41"
"42319","Oregon","OR",2021-11-01,16.67,"41"
"42320","Oregon","OR",2021-11-02,16.67,"41"
"42321","Oregon","OR",2021-11-03,16.67,"41"
"42322","Oregon","OR",2021-11-04,16.67,"41"
"42323","Oregon","OR",2021-11-05,16.67,"41"
"42324","Oregon","OR",2021-11-06,16.67,"41"
"42325","Oregon","OR",2021-11-07,16.67,"41"
"42326","Oregon","OR",2021-11-08,16.67,"41"
"42327","Oregon","OR",2021-11-09,16.67,"41"
"42328","Oregon","OR",2021-11-10,16.67,"41"
"42329","Oregon","OR",2021-11-11,16.67,"41"
"42330","Oregon","OR",2021-11-12,16.67,"41"
"42331","Oregon","OR",2021-11-13,16.67,"41"
"42332","Oregon","OR",2021-11-14,16.67,"41"
"42333","Oregon","OR",2021-11-15,16.67,"41"
"42334","Oregon","OR",2021-11-16,16.67,"41"
"42335","Oregon","OR",2021-11-17,16.67,"41"
"42336","Oregon","OR",2021-11-18,16.67,"41"
"42337","Oregon","OR",2021-11-19,16.67,"41"
"42338","Oregon","OR",2021-11-20,16.67,"41"
"42339","Oregon","OR",2021-11-21,16.67,"41"
"42340","Oregon","OR",2021-11-22,16.67,"41"
"42341","Oregon","OR",2021-11-23,16.67,"41"
"42342","Oregon","OR",2021-11-24,16.67,"41"
"42343","Oregon","OR",2021-11-25,16.67,"41"
"42344","Oregon","OR",2021-11-26,16.67,"41"
"42345","Oregon","OR",2021-11-27,16.67,"41"
"42346","Oregon","OR",2021-11-28,16.67,"41"
"42347","Oregon","OR",2021-11-29,16.67,"41"
"42348","Oregon","OR",2021-11-30,16.67,"41"
"42349","Oregon","OR",2021-12-01,16.67,"41"
"42350","Oregon","OR",2021-12-02,16.67,"41"
"42351","Oregon","OR",2021-12-03,16.67,"41"
"42352","Oregon","OR",2021-12-04,16.67,"41"
"42353","Oregon","OR",2021-12-05,16.67,"41"
"42354","Oregon","OR",2021-12-06,16.67,"41"
"42355","Oregon","OR",2021-12-07,16.67,"41"
"42356","Oregon","OR",2021-12-08,16.67,"41"
"42357","Oregon","OR",2021-12-09,16.67,"41"
"42358","Oregon","OR",2021-12-10,16.67,"41"
"42359","Oregon","OR",2021-12-11,16.67,"41"
"42360","Oregon","OR",2021-12-12,16.67,"41"
"42361","Oregon","OR",2021-12-13,16.67,"41"
"42362","Oregon","OR",2021-12-14,16.67,"41"
"42363","Oregon","OR",2021-12-15,16.67,"41"
"42364","Oregon","OR",2021-12-16,16.67,"41"
"42365","Oregon","OR",2021-12-17,16.67,"41"
"42366","Oregon","OR",2021-12-18,16.67,"41"
"42367","Oregon","OR",2021-12-19,16.67,"41"
"42368","Oregon","OR",2021-12-20,16.67,"41"
"42369","Oregon","OR",2021-12-21,16.67,"41"
"42370","Oregon","OR",2021-12-22,16.67,"41"
"42371","Oregon","OR",2021-12-23,16.67,"41"
"42372","Oregon","OR",2021-12-24,16.67,"41"
"42373","Oregon","OR",2021-12-25,16.67,"41"
"42374","Oregon","OR",2021-12-26,16.67,"41"
"42375","Oregon","OR",2021-12-27,16.67,"41"
"42376","Oregon","OR",2021-12-28,16.67,"41"
"42377","Oregon","OR",2021-12-29,16.67,"41"
"42378","Oregon","OR",2021-12-30,16.67,"41"
"42379","Oregon","OR",2021-12-31,16.67,"41"
"42380","Oregon","OR",2022-01-01,16.67,"41"
"42381","Oregon","OR",2022-01-02,16.67,"41"
"42382","Oregon","OR",2022-01-03,16.67,"41"
"42383","Oregon","OR",2022-01-04,16.67,"41"
"42384","Oregon","OR",2022-01-05,16.67,"41"
"42385","Oregon","OR",2022-01-06,16.67,"41"
"42386","Oregon","OR",2022-01-07,16.67,"41"
"42387","Oregon","OR",2022-01-08,16.67,"41"
"42388","Oregon","OR",2022-01-09,16.67,"41"
"42389","Oregon","OR",2022-01-10,16.67,"41"
"42390","Oregon","OR",2022-01-11,16.67,"41"
"42391","Oregon","OR",2022-01-12,16.67,"41"
"42392","Oregon","OR",2022-01-13,16.67,"41"
"42393","Oregon","OR",2022-01-14,16.67,"41"
"42394","Oregon","OR",2022-01-15,16.67,"41"
"42395","Oregon","OR",2022-01-16,16.67,"41"
"42396","Oregon","OR",2022-01-17,16.67,"41"
"42397","Oregon","OR",2022-01-18,16.67,"41"
"42398","Oregon","OR",2022-01-19,16.67,"41"
"42399","Oregon","OR",2022-01-20,16.67,"41"
"42400","Oregon","OR",2022-01-21,16.67,"41"
"42401","Oregon","OR",2022-01-22,16.67,"41"
"42402","Oregon","OR",2022-01-23,16.67,"41"
"42403","Oregon","OR",2022-01-24,16.67,"41"
"42404","Oregon","OR",2022-01-25,16.67,"41"
"42405","Oregon","OR",2022-01-26,16.67,"41"
"42406","Oregon","OR",2022-01-27,16.67,"41"
"42407","Oregon","OR",2022-01-28,16.67,"41"
"42408","Oregon","OR",2022-01-29,16.67,"41"
"42409","Oregon","OR",2022-01-30,16.67,"41"
"42410","Oregon","OR",2022-01-31,16.67,"41"
"42411","Oregon","OR",2022-02-01,16.67,"41"
"42412","Oregon","OR",2022-02-02,16.67,"41"
"42413","Oregon","OR",2022-02-03,16.67,"41"
"42414","Oregon","OR",2022-02-04,16.67,"41"
"42415","Oregon","OR",2022-02-05,16.67,"41"
"42416","Oregon","OR",2022-02-06,16.67,"41"
"42417","Oregon","OR",2022-02-07,16.67,"41"
"42418","Oregon","OR",2022-02-08,16.67,"41"
"42419","Oregon","OR",2022-02-09,16.67,"41"
"42420","Oregon","OR",2022-02-10,16.67,"41"
"42421","Oregon","OR",2022-02-11,16.67,"41"
"42422","Oregon","OR",2022-02-12,16.67,"41"
"42423","Oregon","OR",2022-02-13,16.67,"41"
"42424","Oregon","OR",2022-02-14,16.67,"41"
"42425","Oregon","OR",2022-02-15,16.67,"41"
"42426","Oregon","OR",2022-02-16,16.67,"41"
"42427","Oregon","OR",2022-02-17,16.67,"41"
"42428","Oregon","OR",2022-02-18,16.67,"41"
"42429","Oregon","OR",2022-02-19,16.67,"41"
"42430","Oregon","OR",2022-02-20,16.67,"41"
"42431","Oregon","OR",2022-02-21,16.67,"41"
"42432","Oregon","OR",2022-02-22,16.67,"41"
"42433","Oregon","OR",2022-02-23,16.67,"41"
"42434","Oregon","OR",2022-02-24,16.67,"41"
"42435","Oregon","OR",2022-02-25,16.67,"41"
"42436","Oregon","OR",2022-02-26,16.67,"41"
"42437","Oregon","OR",2022-02-27,16.67,"41"
"42438","Oregon","OR",2022-02-28,16.67,"41"
"42439","Oregon","OR",2022-03-01,16.67,"41"
"42440","Oregon","OR",2022-03-02,16.67,"41"
"42441","Oregon","OR",2022-03-03,16.67,"41"
"42442","Oregon","OR",2022-03-04,16.67,"41"
"42443","Oregon","OR",2022-03-05,16.67,"41"
"42444","Oregon","OR",2022-03-06,16.67,"41"
"42445","Oregon","OR",2022-03-07,16.67,"41"
"42446","Oregon","OR",2022-03-08,16.67,"41"
"42447","Oregon","OR",2022-03-09,16.67,"41"
"42448","Oregon","OR",2022-03-10,16.67,"41"
"42449","Oregon","OR",2022-03-11,16.67,"41"
"42450","Oregon","OR",2022-03-12,16.67,"41"
"42451","Oregon","OR",2022-03-13,16.67,"41"
"42452","Oregon","OR",2022-03-14,16.67,"41"
"42453","Oregon","OR",2022-03-15,16.67,"41"
"42454","Oregon","OR",2022-03-16,16.67,"41"
"42455","Oregon","OR",2022-03-17,16.67,"41"
"42456","Oregon","OR",2022-03-18,16.67,"41"
"42457","Oregon","OR",2022-03-19,16.67,"41"
"42458","Oregon","OR",2022-03-20,16.67,"41"
"42459","Oregon","OR",2022-03-21,16.67,"41"
"42460","Oregon","OR",2022-03-22,16.67,"41"
"42461","Oregon","OR",2022-03-23,16.67,"41"
"42462","Oregon","OR",2022-03-24,16.67,"41"
"42463","Oregon","OR",2022-03-25,16.67,"41"
"42464","Oregon","OR",2022-03-26,16.67,"41"
"42465","Oregon","OR",2022-03-27,16.67,"41"
"42466","Oregon","OR",2022-03-28,16.67,"41"
"42467","Oregon","OR",2022-03-29,16.67,"41"
"42468","Oregon","OR",2022-03-30,16.67,"41"
"42469","Oregon","OR",2022-03-31,16.67,"41"
"42470","Oregon","OR",2022-04-01,16.67,"41"
"42471","Oregon","OR",2022-04-02,16.67,"41"
"42472","Oregon","OR",2022-04-03,16.67,"41"
"42473","Oregon","OR",2022-04-04,16.67,"41"
"42474","Oregon","OR",2022-04-05,16.67,"41"
"42475","Oregon","OR",2022-04-06,16.67,"41"
"42476","Oregon","OR",2022-04-07,16.67,"41"
"42477","Oregon","OR",2022-04-08,16.67,"41"
"42478","Oregon","OR",2022-04-09,16.67,"41"
"42479","Oregon","OR",2022-04-10,16.67,"41"
"42480","Oregon","OR",2022-04-11,16.67,"41"
"42481","Oregon","OR",2022-04-12,16.67,"41"
"42482","Oregon","OR",2022-04-13,16.67,"41"
"42483","Oregon","OR",2022-04-14,16.67,"41"
"42484","Oregon","OR",2022-04-15,16.67,"41"
"42485","Oregon","OR",2022-04-16,16.67,"41"
"42486","Oregon","OR",2022-04-17,16.67,"41"
"42487","Oregon","OR",2022-04-18,16.67,"41"
"42488","Oregon","OR",2022-04-19,16.67,"41"
"42489","Oregon","OR",2022-04-20,16.67,"41"
"42490","Oregon","OR",2022-04-21,16.67,"41"
"42491","Oregon","OR",2022-04-22,16.67,"41"
"42492","Oregon","OR",2022-04-23,16.67,"41"
"42493","Oregon","OR",2022-04-24,16.67,"41"
"42494","Oregon","OR",2022-04-25,16.67,"41"
"42495","Oregon","OR",2022-04-26,16.67,"41"
"42496","Oregon","OR",2022-04-27,16.67,"41"
"42497","Oregon","OR",2022-04-28,16.67,"41"
"42498","Oregon","OR",2022-04-29,16.67,"41"
"42499","Oregon","OR",2022-04-30,16.67,"41"
"42500","Oregon","OR",2022-05-01,16.67,"41"
"42501","Oregon","OR",2022-05-02,16.67,"41"
"42502","Oregon","OR",2022-05-03,16.67,"41"
"42503","Oregon","OR",2022-05-04,16.67,"41"
"42504","Oregon","OR",2022-05-05,16.67,"41"
"42505","Oregon","OR",2022-05-06,16.67,"41"
"42506","Oregon","OR",2022-05-07,16.67,"41"
"42507","Oregon","OR",2022-05-08,16.67,"41"
"42508","Oregon","OR",2022-05-09,16.67,"41"
"42509","Oregon","OR",2022-05-10,16.67,"41"
"42510","Oregon","OR",2022-05-11,16.67,"41"
"42511","Oregon","OR",2022-05-12,16.67,"41"
"42512","Oregon","OR",2022-05-13,16.67,"41"
"42513","Oregon","OR",2022-05-14,16.67,"41"
"42514","Oregon","OR",2022-05-15,16.67,"41"
"42515","Oregon","OR",2022-05-16,16.67,"41"
"42516","Oregon","OR",2022-05-17,16.67,"41"
"42517","Oregon","OR",2022-05-18,16.67,"41"
"42518","Oregon","OR",2022-05-19,16.67,"41"
"42519","Oregon","OR",2022-05-20,16.67,"41"
"42520","Oregon","OR",2022-05-21,16.67,"41"
"42521","Oregon","OR",2022-05-22,16.67,"41"
"42522","Oregon","OR",2022-05-23,16.67,"41"
"42523","Oregon","OR",2022-05-24,16.67,"41"
"42524","Oregon","OR",2022-05-25,16.67,"41"
"42525","Oregon","OR",2022-05-26,16.67,"41"
"42526","Oregon","OR",2022-05-27,16.67,"41"
"42527","Oregon","OR",2022-05-28,16.67,"41"
"42528","Oregon","OR",2022-05-29,16.67,"41"
"42529","Oregon","OR",2022-05-30,16.67,"41"
"42530","Oregon","OR",2022-05-31,16.67,"41"
"42531","Oregon","OR",2022-06-01,16.67,"41"
"42532","Oregon","OR",2022-06-02,16.67,"41"
"42533","Oregon","OR",2022-06-03,16.67,"41"
"42534","Oregon","OR",2022-06-04,16.67,"41"
"42535","Oregon","OR",2022-06-05,16.67,"41"
"42536","Oregon","OR",2022-06-06,16.67,"41"
"42537","Oregon","OR",2022-06-07,16.67,"41"
"42538","Oregon","OR",2022-06-08,16.67,"41"
"42539","Oregon","OR",2022-06-09,16.67,"41"
"42540","Oregon","OR",2022-06-10,16.67,"41"
"42541","Oregon","OR",2022-06-11,16.67,"41"
"42542","Oregon","OR",2022-06-12,16.67,"41"
"42543","Oregon","OR",2022-06-13,16.67,"41"
"42544","Oregon","OR",2022-06-14,16.67,"41"
"42545","Oregon","OR",2022-06-15,16.67,"41"
"42546","Oregon","OR",2022-06-16,16.67,"41"
"42547","Oregon","OR",2022-06-17,16.67,"41"
"42548","Oregon","OR",2022-06-18,16.67,"41"
"42549","Oregon","OR",2022-06-19,16.67,"41"
"42550","Oregon","OR",2022-06-20,16.67,"41"
"42551","Oregon","OR",2022-06-21,16.67,"41"
"42552","Oregon","OR",2022-06-22,16.67,"41"
"42553","Oregon","OR",2022-06-23,16.67,"41"
"42554","Oregon","OR",2022-06-24,16.67,"41"
"42555","Oregon","OR",2022-06-25,16.67,"41"
"42556","Oregon","OR",2022-06-26,16.67,"41"
"42557","Oregon","OR",2022-06-27,16.67,"41"
"42558","Oregon","OR",2022-06-28,16.67,"41"
"42559","Oregon","OR",2022-06-29,16.67,"41"
"42560","Oregon","OR",2022-06-30,16.67,"41"
"42561","Oregon","OR",2022-07-01,16.67,"41"
"42562","Oregon","OR",2022-07-02,16.67,"41"
"42563","Oregon","OR",2022-07-03,16.67,"41"
"42564","Oregon","OR",2022-07-04,16.67,"41"
"42565","Oregon","OR",2022-07-05,16.67,"41"
"42566","Oregon","OR",2022-07-06,16.67,"41"
"42567","Oregon","OR",2022-07-07,16.67,"41"
"42568","Oregon","OR",2022-07-08,16.67,"41"
"42569","Oregon","OR",2022-07-09,16.67,"41"
"42570","Oregon","OR",2022-07-10,16.67,"41"
"42571","Oregon","OR",2022-07-11,16.67,"41"
"42572","Oregon","OR",2022-07-12,16.67,"41"
"42573","Oregon","OR",2022-07-13,16.67,"41"
"42574","Oregon","OR",2022-07-14,16.67,"41"
"42575","Oregon","OR",2022-07-15,16.67,"41"
"42576","Oregon","OR",2022-07-16,16.67,"41"
"42577","Oregon","OR",2022-07-17,16.67,"41"
"42578","Oregon","OR",2022-07-18,16.67,"41"
"42579","Oregon","OR",2022-07-19,16.67,"41"
"42580","Oregon","OR",2022-07-20,16.67,"41"
"42581","Oregon","OR",2022-07-21,16.67,"41"
"42582","Oregon","OR",2022-07-22,16.67,"41"
"42583","Oregon","OR",2022-07-23,16.67,"41"
"42584","Oregon","OR",2022-07-24,16.67,"41"
"42585","Oregon","OR",2022-07-25,16.67,"41"
"42586","Oregon","OR",2022-07-26,16.67,"41"
"42587","Oregon","OR",2022-07-27,16.67,"41"
"42588","Oregon","OR",2022-07-28,16.67,"41"
"42589","Oregon","OR",2022-07-29,16.67,"41"
"42590","Oregon","OR",2022-07-30,16.67,"41"
"42591","Oregon","OR",2022-07-31,16.67,"41"
"42592","Oregon","OR",2022-08-01,16.67,"41"
"42593","Oregon","OR",2022-08-02,16.67,"41"
"42594","Oregon","OR",2022-08-03,16.67,"41"
"42595","Oregon","OR",2022-08-04,16.67,"41"
"42596","Oregon","OR",2022-08-05,16.67,"41"
"42597","Oregon","OR",2022-08-06,16.67,"41"
"42598","Oregon","OR",2022-08-07,16.67,"41"
"42599","Oregon","OR",2022-08-08,16.67,"41"
"42600","Oregon","OR",2022-08-09,16.67,"41"
"42601","Oregon","OR",2022-08-10,16.67,"41"
"42602","Oregon","OR",2022-08-11,16.67,"41"
"42603","Oregon","OR",2022-08-12,16.67,"41"
"42604","Oregon","OR",2022-08-13,16.67,"41"
"42605","Oregon","OR",2022-08-14,16.67,"41"
"42606","Oregon","OR",2022-08-15,16.67,"41"
"42607","Oregon","OR",2022-08-16,16.67,"41"
"42608","Oregon","OR",2022-08-17,16.67,"41"
"42609","Oregon","OR",2022-08-18,16.67,"41"
"42610","Oregon","OR",2022-08-19,16.67,"41"
"42611","Oregon","OR",2022-08-20,16.67,"41"
"42612","Oregon","OR",2022-08-21,16.67,"41"
"42613","Oregon","OR",2022-08-22,16.67,"41"
"42614","Oregon","OR",2022-08-23,16.67,"41"
"42615","Oregon","OR",2022-08-24,16.67,"41"
"42616","Oregon","OR",2022-08-25,16.67,"41"
"42617","Oregon","OR",2022-08-26,16.67,"41"
"42618","Oregon","OR",2022-08-27,16.67,"41"
"42619","Oregon","OR",2022-08-28,16.67,"41"
"42620","Oregon","OR",2022-08-29,16.67,"41"
"42621","Oregon","OR",2022-08-30,16.67,"41"
"42622","Oregon","OR",2022-08-31,16.67,"41"
"42623","Oregon","OR",2022-09-01,16.67,"41"
"42624","Oregon","OR",2022-09-02,16.67,"41"
"42625","Oregon","OR",2022-09-03,16.67,"41"
"42626","Oregon","OR",2022-09-04,16.67,"41"
"42627","Oregon","OR",2022-09-05,16.67,"41"
"42628","Oregon","OR",2022-09-06,16.67,"41"
"42629","Oregon","OR",2022-09-07,16.67,"41"
"42630","Oregon","OR",2022-09-08,16.67,"41"
"42631","Oregon","OR",2022-09-09,16.67,"41"
"42632","Oregon","OR",2022-09-10,16.67,"41"
"42633","Oregon","OR",2022-09-11,16.67,"41"
"42634","Oregon","OR",2022-09-12,16.67,"41"
"42635","Oregon","OR",2022-09-13,16.67,"41"
"42636","Oregon","OR",2022-09-14,16.67,"41"
"42637","Oregon","OR",2022-09-15,16.67,"41"
"42638","Oregon","OR",2022-09-16,16.67,"41"
"42639","Oregon","OR",2022-09-17,16.67,"41"
"42640","Oregon","OR",2022-09-18,16.67,"41"
"42641","Oregon","OR",2022-09-19,16.67,"41"
"42642","Oregon","OR",2022-09-20,16.67,"41"
"42643","Oregon","OR",2022-09-21,16.67,"41"
"42644","Oregon","OR",2022-09-22,16.67,"41"
"42645","Oregon","OR",2022-09-23,16.67,"41"
"42646","Oregon","OR",2022-09-24,16.67,"41"
"42647","Oregon","OR",2022-09-25,16.67,"41"
"42648","Oregon","OR",2022-09-26,16.67,"41"
"42649","Oregon","OR",2022-09-27,16.67,"41"
"42650","Oregon","OR",2022-09-28,16.67,"41"
"42651","Oregon","OR",2022-09-29,16.67,"41"
"42652","Oregon","OR",2022-09-30,16.67,"41"
"42653","Oregon","OR",2022-10-01,16.67,"41"
"42654","Oregon","OR",2022-10-02,16.67,"41"
"42655","Oregon","OR",2022-10-03,16.67,"41"
"42656","Oregon","OR",2022-10-04,16.67,"41"
"42657","Oregon","OR",2022-10-05,16.67,"41"
"42658","Oregon","OR",2022-10-06,16.67,"41"
"42659","Oregon","OR",2022-10-07,16.67,"41"
"42660","Oregon","OR",2022-10-08,16.67,"41"
"42661","Oregon","OR",2022-10-09,16.67,"41"
"42662","Oregon","OR",2022-10-10,16.67,"41"
"42663","Oregon","OR",2022-10-11,16.67,"41"
"42664","Oregon","OR",2022-10-12,16.67,"41"
"42665","Oregon","OR",2022-10-13,16.67,"41"
"42666","Oregon","OR",2022-10-14,16.67,"41"
"42667","Oregon","OR",2022-10-15,16.67,"41"
"42668","Oregon","OR",2022-10-16,16.67,"41"
"42669","Oregon","OR",2022-10-17,16.67,"41"
"42670","Oregon","OR",2022-10-18,16.67,"41"
"42671","Oregon","OR",2022-10-19,16.67,"41"
"42672","Oregon","OR",2022-10-20,16.67,"41"
"42673","Oregon","OR",2022-10-21,16.67,"41"
"42674","Oregon","OR",2022-10-22,16.67,"41"
"42675","Oregon","OR",2022-10-23,16.67,"41"
"42676","Oregon","OR",2022-10-24,16.67,"41"
"42677","Oregon","OR",2022-10-25,16.67,"41"
"42678","Oregon","OR",2022-10-26,16.67,"41"
"42679","Oregon","OR",2022-10-27,16.67,"41"
"42680","Oregon","OR",2022-10-28,16.67,"41"
"42681","Oregon","OR",2022-10-29,16.67,"41"
"42682","Oregon","OR",2022-10-30,16.67,"41"
"42683","Oregon","OR",2022-10-31,16.67,"41"
"42684","Oregon","OR",2022-11-01,16.67,"41"
"42685","Oregon","OR",2022-11-02,16.67,"41"
"42686","Oregon","OR",2022-11-03,16.67,"41"
"42687","Oregon","OR",2022-11-04,16.67,"41"
"42688","Oregon","OR",2022-11-05,16.67,"41"
"42689","Oregon","OR",2022-11-06,16.67,"41"
"42690","Oregon","OR",2022-11-07,16.67,"41"
"42691","Oregon","OR",2022-11-08,16.67,"41"
"42692","Oregon","OR",2022-11-09,16.67,"41"
"42693","Oregon","OR",2022-11-10,16.67,"41"
"42694","Oregon","OR",2022-11-11,16.67,"41"
"42695","Oregon","OR",2022-11-12,16.67,"41"
"42696","Oregon","OR",2022-11-13,16.67,"41"
"42697","Oregon","OR",2022-11-14,16.67,"41"
"42698","Oregon","OR",2022-11-15,16.67,"41"
"42699","Oregon","OR",2022-11-16,16.67,"41"
"42700","Oregon","OR",2022-11-17,16.67,"41"
"42701","Oregon","OR",2022-11-18,16.67,"41"
"42702","Oregon","OR",2022-11-19,16.67,"41"
"42703","Oregon","OR",2022-11-20,16.67,"41"
"42704","Oregon","OR",2022-11-21,16.67,"41"
"42705","Oregon","OR",2022-11-22,16.67,"41"
"42706","Oregon","OR",2022-11-23,16.67,"41"
"42707","Oregon","OR",2022-11-24,16.67,"41"
"42708","Oregon","OR",2022-11-25,16.67,"41"
"42709","Oregon","OR",2022-11-26,16.67,"41"
"42710","Oregon","OR",2022-11-27,16.67,"41"
"42711","Oregon","OR",2022-11-28,16.67,"41"
"42712","Oregon","OR",2022-11-29,16.67,"41"
"42713","Oregon","OR",2022-11-30,16.67,"41"
"42714","Oregon","OR",2022-12-01,16.67,"41"
"42715","Oregon","OR",2022-12-02,16.67,"41"
"42716","Oregon","OR",2022-12-03,16.67,"41"
"42717","Oregon","OR",2022-12-04,16.67,"41"
"42718","Oregon","OR",2022-12-05,16.67,"41"
"42719","Oregon","OR",2022-12-06,16.67,"41"
"42720","Oregon","OR",2022-12-07,16.67,"41"
"42721","Oregon","OR",2022-12-08,16.67,"41"
"42722","Oregon","OR",2022-12-09,16.67,"41"
"42723","Oregon","OR",2022-12-10,16.67,"41"
"42724","Oregon","OR",2022-12-11,16.67,"41"
"42725","Oregon","OR",2022-12-12,16.67,"41"
"42726","Oregon","OR",2022-12-13,16.67,"41"
"42727","Oregon","OR",2022-12-14,16.67,"41"
"42728","Oregon","OR",2022-12-15,16.67,"41"
"42729","Oregon","OR",2022-12-16,16.67,"41"
"42730","Oregon","OR",2022-12-17,16.67,"41"
"42731","Oregon","OR",2022-12-18,16.67,"41"
"42732","Oregon","OR",2022-12-19,16.67,"41"
"42733","Oregon","OR",2022-12-20,16.67,"41"
"42734","Oregon","OR",2022-12-21,16.67,"41"
"42735","Oregon","OR",2022-12-22,16.67,"41"
"42736","Oregon","OR",2022-12-23,16.67,"41"
